CO 0701,2023-12-13,2023,12,13
CO 0702,2023-12-14,2023,12,14
CO 0703,2023-12-15,2023,12,15
CO 0704,2023-12-16,2023,12,16
CO 0705,2023-12-17,2023,12,17
CO 0706,2023-12-18,2023,12,18
CO 0707,2023-12-19,2023,12,19
CO 0708,2023-12-20,2023,12,20
CO 0709,2023-12-21,2023,12,21
CO 0710,2023-12-22,2023,12,22
CO 0711,2023-12-23,2023,12,23
CO 0712,2023-12-24,2023,12,24
CO 0713,2023-12-25,2023,12,25
CO 0714,2023-12-26,2023,12,26
CO 0715,2023-12-27,2023,12,27
CO 0716,2023-12-28,2023,12,28
CO 0717,2023-12-29,2023,12,29
CO 0718,2023-12-30,2023,12,30
CO 0719,2023-12-31,2023,12,31
CO 0720,2024-01-01,2024,1,1
CO 0721,2024-01-02,2024,1,2
CO 0722,2024-01-03,2024,1,3
CO 0723,2024-01-04,2024,1,4
CO 0724,2024-01-05,2024,1,5
CO 0725,2024-01-06,2024,1,6
CO 0726,2024-01-07,2024,1,7
CO 0727,2024-01-08,2024,1,8
CO 0728,2024-01-09,2024,1,9
CO 0729,2024-01-10,2024,1,10
CO 0730,2024-01-11,2024,1,11
CO 0731,2024-01-12,2024,1,12
CO 0732,2024-01-13,2024,1,13
CO 0733,2024-01-14,2024,1,14
CO 0734,2024-01-15,2024,1,15
CO 0735,2024-01-16,2024,1,16
CO 0736,2024-01-17,2024,1,17
CO 0737,2024-01-18,2024,1,18
CO 0738,2024-01-19,2024,1,19
CO 0739,2024-01-20,2024,1,20
CO 0740,2024-01-21,2024,1,21
CO 0741,2024-01-22,2024,1,22
CO 0742,2024-01-23,2024,1,23
CO 0743,2024-01-24,2024,1,24
CO 0744,2024-01-25,2024,1,25
CO 0745,2024-01-26,2024,1,26
CO 0746,2024-01-27,2024,1,27
CO 0747,2024-01-28,2024,1,28
CO 0748,2024-01-29,2024,1,29
CO 0749,2024-01-30,2024,1,30
CO 0750,2024-01-31,2024,1,31
CO 0751,2024-02-01,2024,2,1
CO 0752,2024-02-03,2024,2,3
CO 0753,2024-02-04,2024,2,4
CO 0754,2024-02-05,2024,2,5
CO 0755,2024-02-06,2024,2,6
CO 0756,2024-02-07,2024,2,7
CO 0757,2024-02-08,2024,2,8
CO 0758,2024-02-09,2024,2,9
CO 0759,2024-02-10,2024,2,10
CO 0760,2024-02-11,2024,2,11
CO 0761,2024-02-12,2024,2,12
CO 0762,2024-02-13,2024,2,13
CO 0763,2024-02-14,2024,2,14
CO 0764,2024-02-15,2024,2,15
CO 0765,2024-02-16,2024,2,16
CO 0766,2024-02-17,2024,2,17
CO 0767,2024-02-18,2024,2,18
CO 0768,2024-02-19,2024,2,19
CO 0769,2024-02-20,2024,2,20
CO 0770,2024-02-21,2024,2,21
CO 0771,2024-02-22,2024,2,22
CO 0772,2024-02-23,2024,2,23
CO 0773,2024-02-24,2024,2,24
CO 0774,2024-02-25,2024,2,25
CO 0775,2024-02-26,2024,2,26
CO 0776,2024-02-27,2024,2,27
CO 0777,2024-02-28,2024,2,28
CO 0778,2024-02-29,2024,2,29
CO 0779,2024-03-01,2024,3,1
CO 0780,2024-03-02,2024,3,2
CO 0781,2024-03-03,2024,3,3
CO 0782,2024-03-04,2024,3,4
CO 0783,2024-03-05,2024,3,5
CO 0784,2024-03-06,2024,3,6
CO 0785,2024-03-07,2024,3,7
CO 0786,2024-03-08,2024,3,8
CO 0787,2024-03-09,2024,3,9
CO 0788,2024-03-10,2024,3,10
CO 0789,2024-03-11,2024,3,11
CO 0790,2024-03-12,2024,3,12
CO 0791,2024-03-13,2024,3,13
CO 0792,2024-03-14,2024,3,14
CO 0793,2024-03-15,2024,3,15
CO 0794,2024-03-16,2024,3,16
CO 0795,2024-03-17,2024,3,17
CO 0796,2024-03-18,2024,3,18
CO 0797,2024-03-19,2024,3,19
CO 0798,2024-03-20,2024,3,20
CO 0799,2024-03-21,2024,3,21
CO 0800,2024-03-22,2024,3,22
CO 0801,2024-03-23,2024,3,23
CO 0802,2024-03-24,2024,3,24
CO 0803,2024-03-25,2024,3,25
CO 0804,2024-03-26,2024,3,26
CO 0805,2024-03-27,2024,3,27
CO 0806,2024-03-28,2024,3,28
CO 0807,2024-03-29,2024,3,29
CO 0808,2024-03-30,2024,3,30
CO 0809,2024-03-31,2024,3,31
CO 0810,2024-04-01,2024,4,1
CO 0811,2024-04-02,2024,4,2
CO 0812,2024-04-03,2024,4,3
CO 0813,2024-04-04,2024,4,4
CO 0814,2024-04-05,2024,4,5
CO 0815,2024-04-06,2024,4,6
CO 0816,2024-04-07,2024,4,7
CO 0817,2024-04-08,2024,4,8
CO 0818,2024-04-09,2024,4,9
CO 0819,2024-04-10,2024,4,10
CO 0820,2024-04-11,2024,4,11
CO 0821,2024-04-12,2024,4,12
CO 0822,2024-04-13,2024,4,13
CO 0823,2024-04-14,2024,4,14
CO 0824,2024-04-15,2024,4,15
CO 0825,2024-04-16,2024,4,16
CO 0826,2024-04-17,2024,4,17
CO 0827,2024-04-18,2024,4,18
CO 0828,2024-04-19,2024,4,19
CO 0829,2024-04-20,2024,4,20
CO 0830,2024-04-21,2024,4,21
CO 0831,2024-04-22,2024,4,22
CO 0832,2024-04-23,2024,4,23
CO 0833,2024-04-24,2024,4,24
CO 0834,2024-04-25,2024,4,25
CO 0835,2024-04-26,2024,4,26
CO 0836,2024-04-27,2024,4,27
CO 0837,2024-04-28,2024,4,28
CO 0838,2024-04-29,2024,4,29
CO 0839,2024-04-30,2024,4,30
CO 0840,2024-05-01,2024,5,1
CO 0841,2024-05-02,2024,5,2
CO 0842,2024-05-04,2024,5,4
CO 0843,2024-05-05,2024,5,5
CO 0844,2024-05-06,2024,5,6
CO 0845,2024-05-07,2024,5,7
CO 0846,2024-05-08,2024,5,8
CO 0847,2024-05-09,2024,5,9
CO 0848,2024-05-10,2024,5,10
CO 0849,2024-05-11,2024,5,11
CO 0850,2024-05-13,2024,5,13
CO 0851,2024-05-14,2024,5,14
CO 0852,2024-05-15,2024,5,15
CO 0853,2024-05-16,2024,5,16
CO 0854,2024-05-17,2024,5,17
CO 0855,2024-05-18,2024,5,18
CO 0856,2024-05-19,2024,5,19
CO 0857,2024-05-20,2024,5,20
CO 0858,2024-05-21,2024,5,21
CO 0859,2024-05-22,2024,5,22
CO 0860,2024-05-23,2024,5,23
CO 0861,2024-05-24,2024,5,24
CO 0862,2024-05-25,2024,5,25
CO 0863,2024-05-26,2024,5,26
CO 0864,2024-05-27,2024,5,27
CO 0865,2024-05-28,2024,5,28
CO 0866,2024-05-29,2024,5,29
CO 0867,2024-05-30,2024,5,30
CO 0868,2024-05-31,2024,5,31
CO 0869,2024-06-01,2024,6,1
CO 0870,2024-06-02,2024,6,2
CO 0871,2024-06-03,2024,6,3
CO 0872,2024-06-04,2024,6,4
CO 0873,2024-06-05,2024,6,5
CO 0874,2024-06-06,2024,6,6
CO 0875,2024-06-07,2024,6,7
CO 0876,2024-06-08,2024,6,8
CO 0877,2024-06-09,2024,6,9
CO 0878,2024-06-10,2024,6,10
CO 0879,2024-06-11,2024,6,11
CO 0880,2024-06-13,2024,6,13
CO 0881,2024-06-14,2024,6,14
CO 0882,2024-06-15,2024,6,15
CO 0883,2024-06-16,2024,6,16
CO 0884,2024-06-17,2024,6,17
CO 0885,2024-06-18,2024,6,18
CO 0886,2024-06-19,2024,6,19
CO 0887,2024-06-20,2024,6,20
CO 0888,2024-06-21,2024,6,21
CO 0889,2024-06-22,2024,6,22
CO 0890,2024-06-23,2024,6,23
CO 0891,2024-06-24,2024,6,24
CO 0892,2024-06-25,2024,6,25
CO 0893,2024-06-26,2024,6,26
CO 0894,2024-06-27,2024,6,27
CO 0895,2024-06-28,2024,6,28
CO 0896,2024-06-29,2024,6,29
CO 0897,2024-06-30,2024,6,30
CO 0898,2024-07-01,2024,7,1
CO 0899,2024-07-02,2024,7,2
CO 0900,2024-07-03,2024,7,3
CO 0901,2024-07-04,2024,7,4
CO 0902,2024-07-05,2024,7,5
CO 0903,2024-07-06,2024,7,6
CO 0904,2024-07-07,2024,7,7
CO 0905,2024-07-08,2024,7,8
CO 0906,2024-07-09,2024,7,9
CO 0907,2024-07-10,2024,7,10
CO 0908,2024-07-11,2024,7,11
CO 0909,2024-07-12,2024,7,12
CO 0910,2024-07-13,2024,7,13
CO 0911,2024-07-14,2024,7,14
CO 0912,2024-07-15,2024,7,15
CO 0913,2024-07-16,2024,7,16
CO 0914,2024-07-17,2024,7,17
CO 0915,2024-07-18,2024,7,18
CO 0916,2024-07-19,2024,7,19
CO 0917,2024-07-20,2024,7,20
CO 0918,2024-07-21,2024,7,21
CO 0919,2024-07-22,2024,7,22
CO 0920,2024-07-23,2024,7,23
CO 0921,2024-07-24,2024,7,24
CO 0922,2024-07-25,2024,7,25
CO 0923,2024-07-26,2024,7,26
CO 0924,2024-07-27,2024,7,27
CO 0925,2024-07-28,2024,7,28
CO 0926,2024-07-29,2024,7,29
CO 0927,2024-07-30,2024,7,30
CO 0928,2024-07-31,2024,7,31
CO 0929,2024-08-01,2024,8,1
CO 0930,2024-08-02,2024,8,2
CO 0931,2024-08-03,2024,8,3
CO 0932,2024-08-04,2024,8,4
CO 0933,2024-08-05,2024,8,5
CO 0934,2024-08-06,2024,8,6
CO 0935,2024-08-07,2024,8,7
CO 0936,2024-08-08,2024,8,8
CO 0937,2024-08-09,2024,8,9
CO 0938,2024-08-10,2024,8,10
CO 0939,2024-08-11,2024,8,11
CO 0940,2024-08-12,2024,8,12
CO 0941,2024-08-13,2024,8,13
CO 0942,2024-08-14,2024,8,14
CO 0943,2024-08-15,2024,8,15
CO 0944,2024-08-16,2024,8,16
CO 0945,2024-08-17,2024,8,17
CO 0946,2024-08-18,2024,8,18
CO 0947,2024-08-19,2024,8,19
CO 0948,2024-08-20,2024,8,20
CO 0949,2024-08-21,2024,8,21
CO 0950,2024-08-22,2024,8,22
CO 0951,2024-08-23,2024,8,23
CO 0952,2024-08-24,2024,8,24
CO 0953,2024-08-25,2024,8,25
CO 0954,2024-08-26,2024,8,26
CO 0955,2024-08-27,2024,8,27
CO 0956,2024-08-28,2024,8,28
CO 0957,2024-08-29,2024,8,29
CO 0958,2024-08-30,2024,8,30
CO 0959,2024-08-31,2024,8,31
CO 0960,2024-09-01,2024,9,1
CO 0961,2024-09-02,2024,9,2
CO 0962,2024-09-03,2024,9,3
CO 0963,2024-09-04,2024,9,4
CO 0964,2024-09-05,2024,9,5
CO 0965,2024-09-06,2024,9,6
CO 0966,2024-09-07,2024,9,7
CO 0967,2024-09-08,2024,9,8
CO 0968,2024-09-09,2024,9,9
CO 0969,2024-09-10,2024,9,10
CO 0970,2024-09-11,2024,9,11
CO 0971,2024-09-12,2024,9,12
CO 0972,2024-09-13,2024,9,13
CO 0973,2024-09-14,2024,9,14
CO 0974,2024-09-15,2024,9,15
CO 0975,2024-09-16,2024,9,16
CO 0976,2024-09-17,2024,9,17
CO 0977,2024-09-19,2024,9,19
CO 0978,2024-09-20,2024,9,20
CO 0979,2024-09-21,2024,9,21
CO 0980,2024-09-22,2024,9,22
CO 0981,2024-09-23,2024,9,23
CO 0982,2024-09-24,2024,9,24
CO 0983,2024-09-25,2024,9,25
CO 0984,2024-09-26,2024,9,26
CO 0985,2024-09-27,2024,9,27
CO 0986,2024-09-28,2024,9,28
CO 0987,2024-09-29,2024,9,29
CO 0988,2024-09-30,2024,9,30
CO 0989,2024-10-01,2024,10,1
CO 0990,2024-10-02,2024,10,2
CO 0991,2024-10-03,2024,10,3
CO 0992,2024-10-04,2024,10,4
CO 0993,2024-10-05,2024,10,5
CO 0994,2024-10-06,2024,10,6
CO 0995,2024-10-07,2024,10,7
CO 0996,2024-10-08,2024,10,8
CO 0997,2024-10-09,2024,10,9
CO 0998,2024-10-10,2024,10,10
CO 0999,2024-10-11,2024,10,11
CO 1000,2024-10-12,2024,10,12
CO 1001,2024-10-13,2024,10,13
CO 1002,2024-10-14,2024,10,14
CO 1003,2024-10-15,2024,10,15
CO 1004,2024-10-16,2024,10,16
CO 1005,2024-10-17,2024,10,17
CO 1006,2024-10-18,2024,10,18
CO 1007,2024-10-19,2024,10,19
CO 1008,2024-10-20,2024,10,20
CO 1009,2024-10-21,2024,10,21
CO 1010,2024-10-22,2024,10,22
CO 1011,2024-10-23,2024,10,23
CO 1012,2024-10-24,2024,10,24
CO 1013,2024-10-25,2024,10,25
CO 1014,2024-10-26,2024,10,26
CO 1015,2024-10-27,2024,10,27
CO 1016,2024-10-28,2024,10,28
CO 1017,2024-10-29,2024,10,29
CO 1018,2024-10-30,2024,10,30
CO 1019,2024-10-31,2024,10,31
CO 1020,2024-11-01,2024,11,1
CO 1021,2024-11-02,2024,11,2
CO 1022,2024-11-03,2024,11,3
CO 1023,2024-11-04,2024,11,4
CO 1024,2024-11-05,2024,11,5
CO 1025,2024-11-06,2024,11,6
CO 1026,2024-11-07,2024,11,7
CO 1027,2024-11-08,2024,11,8
CO 1028,2024-11-09,2024,11,9
CO 1029,2024-11-10,2024,11,10
CO 1030,2024-11-11,2024,11,11
CO 1031,2024-11-12,2024,11,12
CO 1032,2024-11-13,2024,11,13
CO 1033,2024-11-14,2024,11,14
CO 1034,2024-11-15,2024,11,15
CO 1035,2024-11-16,2024,11,16
CO 1036,2024-11-17,2024,11,17
CO 1037,2024-11-18,2024,11,18
CO 1038,2024-11-19,2024,11,19
CO 1039,2024-11-20,2024,11,20
CO 1040,2024-11-21,2024,11,21
CO 1041,2024-11-22,2024,11,22
CO 1042,2024-11-23,2024,11,23
CO 1043,2024-11-24,2024,11,24
CO 1044,2024-11-25,2024,11,25
CO 1045,2024-11-26,2024,11,26
CO 1046,2024-11-27,2024,11,27
CO 1047,2024-11-28,2024,11,28
CO 1048,2024-11-29,2024,11,29
CO 1049,2024-11-30,2024,11,30
CO 1050,2024-12-01,2024,12,1
CO 1051,2024-12-02,2024,12,2
CO 1052,2024-12-03,2024,12,3
CO 1053,2024-12-04,2024,12,4
CO 1054,2024-12-05,2024,12,5
CO 1055,2024-12-06,2024,12,6
CO 1056,2024-12-07,2024,12,7
CO 1057,2024-12-08,2024,12,8
CO 1058,2024-12-09,2024,12,9
CO 1059,2024-12-10,2024,12,10
CO 1060,2024-12-11,2024,12,11
CO 1061,2024-12-12,2024,12,12
CO 1062,2024-12-13,2024,12,13
CO 1063,2024-12-14,2024,12,14
CO 1064,2024-12-16,2024,12,16
CO 1065,2024-12-17,2024,12,17
CO 1066,2024-12-18,2024,12,18
CO 1067,2024-12-19,2024,12,19
CO 1068,2024-12-20,2024,12,20
CO 1069,2024-12-21,2024,12,21
CO 1070,2024-12-22,2024,12,22
CO 1071,2024-12-23,2024,12,23
CO 1072,2024-12-24,2024,12,24
CO 1073,2024-12-25,2024,12,25
CO 1074,2024-12-26,2024,12,26
CO 1075,2024-12-27,2024,12,27
CO 1076,2024-12-28,2024,12,28
CO 1077,2024-12-29,2024,12,29
CO 1078,2024-12-30,2024,12,30
CO 1079,2024-12-31,2024,12,31
CO 1080,2025-01-01,2025,1,1
CO 1081,2025-01-02,2025,1,2
CO 1082,2025-01-03,2025,1,3
CO 1083,2025-01-04,2025,1,4
CO 1084,2025-01-05,2025,1,5
CO 1085,2025-01-07,2025,1,7
